,tweet_id,sentiment,content
5677,1960997125,worry,time close today ? day today tmr ? shed tear
5678,1960997217,worry,sorry read layoff .   I will thought
5680,1960998303,worry,there be confuse
5681,1960998360,worry,@ supernatural    - miss
5684,1960998624,worry,bride minute wedding stuff instead stick desk 5 .   someday
5685,1960998783,worry,hurt pet ca nt talk we . pain . tell
5686,1960999015,worry,what be wrong
5689,1960999108,worry,got hurt help grandad cut hedge .   & swear spider d : erugh xx
5693,1961000574,worry,apple - mouse do not work shiny red coffee table
5695,1961000839,worry,learn lesson hard way . lose usb stick backup month old
5699,1961002230,worry,it be june I be bundle nasty ass weather ! want lie sun patio near rose
5700,1961002419,worry,wow that s impressive ! luckily I m rush feel friend be not get young ca nt house   tricky
5702,1961002608,worry,"eye start hurt . late . reach 200 update tweet send youuuu ! philippine tour , pleeease"
5703,1961002683,worry,car definately going write off ! garage rang say work cost 3k insurance co
5705,1961002981,worry,"I be awake , coulnd not sleep"
5707,1961004008,worry,"sit work , wait day with . friday forever . wish weekend"
5709,1961004322,worry,"hey you , honey bear ! do not goooooooo   puhleeezeee"
5714,1961004993,worry,yeah guess   make sad becase disc scratch
5715,1961005154,worry,got wake early   kinda wana chill today there be
5718,1961005387,worry,toothache
5720,1961006011,worry,feel sick stomach today
5722,1961033533,worry,wake morning thinking saturday
5725,1961033997,worry,lol girl do nt ! ! ! girl tip lady booby face
5726,1961034440,worry,marina sware god I will end study french till 2 o'clock night again ... too drama ... sooo sleepy
5728,1961034908,worry,sad face
5729,1961035128,worry,5 hour football
5730,1961035176,worry,need cheer
5739,1961036296,worry,"grl excite , train go delay"
5740,1961036974,worry,sad day*laker happy w
5741,1961037030,worry,"school , again . time cuz I m sick"
5744,1961037196,worry,need big mp3 player ... pain
5745,1961037729,worry,aaaaw no !   window open
5749,1961038591,worry,finally figure out ! feel bad canc . group   want med nothing . hurt
5752,1961039196,worry,super stress
5754,1961039457,worry,sad work cuz it be termineda be day ... and little monkey be day
5758,1961039828,worry,rickroll would itune shuffle
5762,1961042793,worry,student walk ball .   witness dog getting hit street .   do not know cheer
5766,1961043388,worry,miss much . work   can not spend time pay lol
5768,1961044058,worry,"wait minami , london cobra . I be go miss load"
5769,1961044166,worry,want car
5770,1961044326,worry,forgot traffic   head foxford mayo lovely pontoon tomorrow
5771,1961044331,worry,"wake up .. walk room , bug fly eye"
5772,1961044357,worry,want leave 12:45 1 p.m. show ( staff retreat mini
5775,1961045023,worry,turn alarm morning thought saturday . rush ready work def saturday    fail
5779,1961047014,worry,puppys feel good today
5780,1961047237,worry,wake day feel like acquire near sightedness night ?   blurry sudden
5792,1961049367,worry,"yes ! ! sign notice missing sunday ! far , luck ... it be unlucky japanese cat"
5794,1961049897,worry,suck
5797,1961054790,worry,normal masseusse fully massage buttock ? swear quarter inch medical exam
5798,1961055909,worry,lens 70 mm   could not
5799,1961055921,worry,"get appt . w/ doctor 4 pm today look "" bite "" . hope be not infection . need powerful anti - itch cream"
5802,1961057667,worry,do not sleep good night . wake bellyache   what be wrong meeeeeee
5813,1961060202,worry,"ouch , back . man I be sick"
5814,1961060527,worry,theatre year   stupid schedule
5815,1961060657,worry,lose . help find good home
5821,1961062763,worry,shirt fuzz magnet today feel totally uncomfortable
5823,1961062876,worry,art history quiz ...   do not study
5825,1961063064,worry,"give cable tough economic time .   cable shoe , know cable lose"
5830,1961063918,worry,getting sit afternoon think . costume   womp wompppppp
5834,1961064369,worry,unfortunately do not spread poo
5836,1961064710,worry,"woo , hulu desktop ! poor mac kinda struggle though , poor little core duo can not"
5837,1961065210,worry,matter heart complicated
5839,1961065590,worry,"word barely describe shitty feel morning . work , drive madison play discotech . drive"
5844,1961066655,worry,"I be sorry .   do not understand people expect react thing "" poise """
5845,1961067231,worry,sorry hear carol
5847,1961067694,worry,jam island ! till I be havin migraine
5848,1961068393,worry,I have get cold time I have fly 6 + hrs away past year .   hope pool / on bike week
5850,1961069198,worry,and .. it be rain
5852,1961070489,worry,r u spin hookah r.i.p
5853,1961070938,worry,awww ... busy day then ! big mac ass outta here ... work beckon   I will talk later
5857,1961072029,worry,"that s dote husband lol ! !   hope brace on , eat normally"
5860,1961078747,worry,slight headache
5862,1961079740,worry,"decide sprain ? bother again , check"
5863,1961079833,worry,stick home b / c mom sick haz moniez
5864,1961080294,worry,well rob 1 m
5865,1961080590,worry,nooooo !   work weekend
5878,1961082009,worry,cat be sick
5908,1961090291,worry,I be disgusted assumption happen harlem night 100 % correct reading story
5909,1961090638,worry,- oh foa real . ? do nt go on . diff storys n stuff hey .   wish neva
5910,1961091131,worry,"poor wife .   I be lay 6 hour doctor order , can not deal scream baby"
5918,1961092179,worry,"dear   a)stop snore b ) middle bed ,"
5923,1961092699,worry,move make sore .   dunno gon na it !    get close
5924,1961092708,worry,"microeconomic project   ihate subject & english ilet exam tomorrow , waaa , help"
5925,1961093004,worry,shoe hurt foot
5926,1961093070,worry,love warm weather ... rain please ? ! water bill go bad
5932,1961096542,worry,yeah   bad
5941,1961098284,worry,"hate have toddler disposable , rash need ointment . hate have rash bad"
5951,1961101542,worry,"mom & feel horrible , think be .   that be mean . think it would well brunt"
5952,1961101555,worry,. look like boy ! ! ! need hair
5953,1961102273,worry,14 day slow internet
5956,1961102764,worry,see mcfly philippine soon
5958,1961102863,worry,tired headache   like sunshine
5963,1961103935,worry,die kp   .. gon na upgrade spell head there ... eq2
5969,1961105300,worry,"ym , meebo & ebuddy hate"
5970,1961105327,worry,I be go miss senior much !   do not goo
5971,1961105420,worry,poor nicole absolutely destroy cell phone
5972,1961105835,worry,"time shift row .   wake 840 work be 9 . minute late , ugh ! - -"
5973,1961106094,worry,I m listen people say eww current frog disection   poor froggy
5979,1961107355,worry,go chiropractor week . . today   neck hurt bad
5984,1961108117,worry,holiday soo bore
5989,1961109405,worry,wonder ankle stop hurt
5990,1961109695,worry,guess soul search time I be home & one be talk
5997,1961118935,worry,"hurt . suck . do not know fix this , seriously"
5999,1961119393,worry,forgot sunblock get car
6001,1961119643,worry,hope die old one make sad
6002,1961120105,worry,do not gym today feel bad
6003,1961120517,worry,guess leg have nt heal old injury   run kick ball ! haha . fall sharp pain
6008,1961121784,worry,paypal hate I .   refuse let verify account
6009,1961121802,worry,30 bug bite leg
6010,1961122392,worry,commie fine : youtube blogger block china . update china .   great wall conquer
6014,1961124103,worry,sound painful    sorry got hurt .. ask happen
6019,1961125331,worry,hi frenchie * - * I will that ... later   :p
6020,1961125428,worry,peace corps prospect
6025,1961126623,worry,kiss can not find youtube    concert version .... help
6029,1961127452,worry,forgot hate pizza delivery manalapan marlboro scum
6035,1961129234,worry,think like twiterfon well tweetie now . recent upgrade twiterfon great ! tweetie
6039,1961130007,worry,good
6043,1961131655,worry,michael porter haunt again . ugh . force . do not remember 9 strategy competitive advantage
6054,1961134327,worry,try edit page could not add   pop list
6055,1961134360,worry,that be good
6062,1961136154,worry,careless vocal
6064,1961136418,worry,irritated send email receive
6074,1961138810,worry,head be thump
6075,1961138990,worry,"hate fallout 3 keep make jump , I be low health , money , ammo food   do not worry I will"
6078,1961140237,worry,true ... I like   bambu
6084,1961141509,worry,sad day ... tell student year here ... lot cry
6085,1961141962,worry,"slovakian country refreshing change compare tarmac car , city boy need tarmac"
6087,1961142222,worry,do not leave forever ! we will miss
6094,1961144522,worry,"think safe injection today , find mom who will inject vaccine . help"
6097,1961145133,worry,"accord , quarter family live poverty"
6101,1961145802,worry,think prize end . sorry hear
6103,1961146319,worry,do not hate craving eat end disappointed ? ugh
6106,1961146939,worry,I be sorry ! ! hope she be ok   xxx
6107,1961147296,worry,"I be little sad follower like , decide unfollow"
6112,1961148813,worry,archie andrew thinking ? ! veronica
6114,1961149131,worry,hardly work week lose weight .   fear I be lose muscle ! !   doc . appt . injure foot
6117,1961149372,worry,"see load ambulance & police car & car smash roof lie road .   : "" (   that be 1 man dead 4 sure ."
6120,1961150307,worry,"accord , quarter family child live poverty"
6122,1961150985,worry,I be have hard time hulu   u hear have problem use window vista
6123,1961151022,worry,need cancel appt 1 home from1 - 5 washing machine repair man be ? sorry
6125,1961151552,worry,sorry jj miss post   I will sure time
6126,1961151572,worry,half class call retarded hurt real
6127,1961151587,worry,yay play tonight ! boo it be gon na soggy I be work right playing
6128,1961151596,worry,rip omar edward - kill friendly fire nyc
6130,1961151838,worry,know I m wrong .. chance    senti .. :]
6133,1961152358,worry,lmaaaooooo horrible . poor thing
6138,1961154424,worry,"cheer mate , get wednesday   ok ? be , incredibly wealthy man"
6139,1961154539,worry,hateeee history rock
6140,1961154556,worry,hand hurt
6142,1961170718,worry,kinda bum I be gon na miss   be return bg . I will know it be like love   gunn
6143,1961170758,worry,awww mate . that be shitter
6144,1961170786,worry,arrive . wait monday
6149,1961171317,worry,ugh I be sleepy   think I be kinda sick
6150,1961171334,worry,venus william have horrible day office
6156,1961172647,worry,wasabi recover surgery
6160,1961173423,worry,"wait sun come back ! school call , joey sore throat   want summer ! ! .. off lunch . love alllllllllllll"
6165,1961174373,worry,oh boy go loooooong day
6166,1961174382,worry,"1 goal , gila ! ! game milan . dillematic 4"
6168,1961174460,worry,guess I will run little bit . accidentally fall asleep
6172,1961174990,worry,denny be shut winter .   50 mile
6179,1961176385,worry,"yeah , thing be not go I . I be getting feel like have not feel long , long time"
6182,1961176908,worry,"get ready , wait cor , pick josh , movie & dinner - trailer perhaps ? baccck work tomorrow"
6184,1961176992,worry,forgot lunch order stuff   boooooo
6189,1961178192,worry,hmm ... new sport catalog card jitsu update appear
6190,1961178216,worry,"soo tired , could not sleep"
6191,1961178243,worry,"monday , wo nt able you !   love"
6192,1961178280,worry,go home ... sore eye
6193,1961178410,worry,I have normal ppl consider night .   problem go sleep nightmare wake
6194,1961178411,worry,"day planing work , have nt ...... leave minuet"
6198,1961179173,worry,estate agent door catch singe wham
6204,1961180535,worry,"I ve try to , work . do nt think he be bother * sigh *"
6206,1961181284,worry,wockeez wish go . I be
6211,1961182875,worry,yst u burn   sorry burn
6215,1961184197,worry,"end work dc , gmu "" short list "" master no . 2 . start sys eng program 90 be ; finish"
6217,1961184291,worry,try work happy work situation
6228,1961186910,worry,sit deck reading psychology note ipod dog . it be far warm
6232,1961188006,worry,"go ? good , center parcs   go ! ? xxxxxxx"
6233,1961188370,worry,unc budget   cut rise 18 %
6240,1961189638,worry,kill dill plant again . happen dill ? great suddenly it be dead .
6244,1961190580,worry,"trade ipod brother`s cellphone . phone die , e"
6245,1961190858,worry,it be 82 degree gorgeous out .. I be stuck library midterm 2 hour .. lame
6247,1961191095,worry,sad leave soon
